 #############
 #/accessibilite-des-equipements-de-la-ville-de-paris-prs                                                                                                                                                                                                                                                                                                                                                         
 11/04/2014 135            0   0.00000000    


 #/immigres-et-descendants-d-immigres-en-france                                                                                                                                                                                                                                                                                                                                                                   
 07/04/2014 1348            0   0.00000000    
 10/04/2014 1369            0  0.503864527    
 11/04/2014 376            0  0.243129641    
 13/04/2014 281            0  0.249851823    
 14/04/2014 280            0  0.306513399    


 #/impot-de-solidarite-sur-la-fortune                                                                                                                                                                                                                                                                                                                                                                             
 04/04/2014 1138            0   0.00000000    
 05/04/2014 1745            0  0.605272293    
 06/04/2014 1440            0  0.666204035    
 07/04/2014 2529            0   1.10726798    
 08/04/2014 4467            0   1.57858467    
 09/04/2014 1076           -1 -0.565953970    
 10/04/2014 1255            0  0.551648378    
 11/04/2014 3679            0   1.48612142    
 12/04/2014 3169            0   1.23680353    
 13/04/2014 2643            0   1.02791584    
 14/04/2014 4381            0   1.59181750    


 #/impots-locaux                                                                                                                                                                                                                                                                                                                                                                                                  
 04/04/2014 870            0   0.00000000    
 05/04/2014 716            0  0.451450199    
 06/04/2014 224            0  0.247513816    
 07/04/2014 1788            1   2.49082804    
 08/04/2014 687           -1 -0.358693123    
 09/04/2014 729            0  0.726964533    
 10/04/2014 330            0  0.370508969    
 11/04/2014 872            0  0.981981993    
 12/04/2014 518            0  0.615384638    
 13/04/2014 1175            0   1.33708429    
 14/04/2014 1851            0   1.89651644    


 #/indicateurs-de-qualite-et-de-securite-des-soins-generalises-dans-les-etablissements-de-sante--572993                                                                                                                                                                                                                                                                                                           
 07/04/2014 557            0   0.00000000    
 12/04/2014 103            0  0.156060606    
 13/04/2014 1137            1   2.26544237    
 14/04/2014 839            0  0.954855800    


 #/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000                                                                                                                                                                                                                                                                                                                      
 04/04/2014 3687            0   0.00000000    
 05/04/2014 729            0  0.165081516    
 06/04/2014 278            0  0.118449084    
 07/04/2014 3462            1   2.27341843    
 08/04/2014 367           -1 -0.827760160    
 09/04/2014 608            0  0.332931787    
 10/04/2014 2244            0   1.18364835    
 11/04/2014 619            0  0.361263961    
 12/04/2014 247            0  0.161424726    
 13/04/2014 950            0  0.648169219    
 14/04/2014 478            0  0.349696398    


 #/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000?__no_cache__=True                                                                                                                                                                                                                                                                                                    
 04/04/2014 20            0   0.00000000    


 #/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-professionnel-00000000                                                                                                                                                                                                                                                                                                                                 
 04/04/2014 2276            0   0.00000000    
 05/04/2014 331            0  0.126965865    
 06/04/2014 896            0  0.511561513    
 12/04/2014 521            0  0.388419479    


 #/jaune-personnels-des-cabinets-ministeriels-00000000                                                                                                                                                                                                                                                                                                                                                            
 09/04/2014 345            0   0.00000000    
 14/04/2014 617            0  0.641372144    


